Date,MarketReturn
19600216,20.93240739
19600217,21.0672121
19600218,21.35878231
19600219,21.51555577
19600223,21.41099017
19600224,21.35189584
19600225,21.45096864
19600226,21.54406584
19600229,21.52984676
19600301,21.50078146
19600302,21.35135103
19600303,21.02574293
19600304,20.94689639
19600307,20.71962257
19600308,20.52796606
19600309,20.75685288
19600310,20.68939311
19600311,20.84352909
19600314,20.88417397
19600315,21.05020315
19600316,21.16282174
19600317,21.12790308
19600318,21.14374901
19600321,21.16594995
19600322,21.24532226
19600323,21.40997351
19600324,21.50096589
19600325,21.50419104
19600328,21.45580661
19600329,21.41611337
19600330,21.38506
19600331,21.25354188
19600401,21.29817432
19600404,21.33864085
19600405,21.45600338
19600406,21.67485461
19600407,21.69219449
19600408,21.64881011
19600411,21.56654463
19600412,21.61614768
19600413,21.61182445
19600414,21.67017638
19600418,21.7221848
19600419,21.56361285
19600420,21.31347494
19600421,21.3880721
19600422,21.33246312
19600425,21.11700524
19600426,21.19513816
19600427,21.19089913
19600428,21.01077649
19600429,20.93933985
19600502,20.83527133
19600503,21.1213396
19600504,21.21068287
19600505,21.14344501
19600506,21.12082152
19600509,21.14680013
19600510,21.02689777
19600511,21.07799314
19600512,21.19455444
19600513,21.38594126
19600516,21.37161268
19600517,21.45346596
19600518,21.4605456
19600519,21.55561582
19600520,21.60152928
19600523,21.58705626
19600524,21.57691034
19600525,21.57108458
19600526,21.59114568
19600527,21.60906634
19600531,21.64645002
19600601,21.68346545
19600602,21.76391111
19600603,21.80765657
19600606,22.05430116
19600607,22.26844843
19600608,22.43791132
19600609,22.46506119
19600610,22.48101139
19600613,22.4969729
19600614,22.49719787
19600615,22.3781877
19600616,22.35827111
19600617,22.33837225
19600620,22.25594366
19600621,22.23613587
19600622,22.28527773
19600623,22.39024138
19600624,22.42628967
19600627,22.30316934
19600628,22.14950051
19600629,22.16079675
19600630,22.14993796
19600701,22.20464831
19600705,22.18177752
19600706,22.1478394
19600707,22.2667733
19600708,22.32622558
19600711,22.12908501
19600712,21.89385284
19600713,21.83846139
19600714,21.84217393
19600715,21.83278179
19600718,21.69894684
19600719,21.70480556
19600720,21.67376768
19600721,21.48672307
19600722,21.33996875
19600725,21.10458889
19600726,21.25379834
19600727,21.11501104
19600728,21.28752068
19600729,21.65941366
19600801,21.65010011
19600802,21.4740848
19600803,21.36177534
19600804,21.42949216
19600805,21.65385895
19600808,21.69651705
19600809,21.8195363
19600810,21.91270572
19600811,22.0040817
19600812,22.15524974
19600815,22.15236956
19600816,22.20708592
19600817,22.27526167
19600818,22.27459341
19600819,22.34743133
19600822,22.41156846
19600823,22.61708254
19600824,22.73175115
19600825,22.63559584
19600826,22.57153711
19600829,22.52120258
19600830,22.2930628
19600831,22.34366805
19600901,22.39461161
19600902,22.37400857
19600906,22.17443241
19600907,21.90567829
19600908,21.89866848
19600909,22.03181238
19600912,21.89036814
19600913,21.92714396
19600914,21.76444456
19600915,21.67912793
19600916,21.64183983
19600919,21.14797305
19600920,21.20887921
19600921,21.43326915
19600922,21.35353739
19600923,21.16092848
19600926,20.84943962
19600927,20.7906442
19600928,20.61142884
19600929,20.67078976
19600930,21.04038348
19601003,20.98567848
19601004,20.83038446
19601005,20.97619715
19601006,21.10205434
19601007,21.22022584
19601010,21.24993416
19601011,21.27330908
19601012,21.24778111
19601013,21.42626247
19601014,21.54196429
19601017,21.46656742
19601018,21.35708792
19601019,21.31437375
19601020,21.14599019
19601021,20.93664489
19601024,20.66865584
19601025,20.51570778
19601026,20.81113398
19601027,21.04629979
19601028,20.95159144
19601031,20.93692533
19601101,21.14566647
19601102,21.25710413
19601103,21.34787197
19601104,21.53082323
19601107,21.61845368
19601109,21.71076448
19601110,22.02057709
19601111,21.92522799
19601114,21.84125437
19601115,21.9498054
19601116,21.91402722
19601117,21.85858473
19601118,21.97377947
19601121,22.03684422
19601122,21.96346153
19601123,22.01551493
19601125,22.16235841
19601128,22.13731495
19601129,22.06581142
19601130,21.95482039
19601201,21.87073343
19601202,21.90725755
19601205,21.86716727
19601206,21.96928694
19601207,22.17733609
19601208,22.22767864
19601209,22.42706092
19601212,22.51385365
19601213,22.54469763
19601214,22.52824
19601215,22.48476049
19601216,22.69094575
19601219,22.66303588
19601220,22.64875817
19601221,22.81341464
19601222,22.7556967
19601223,22.77094302
19601227,22.80441631
19601228,22.89723028
19601229,23.00873979
19601230,23.02415565
19610103,22.82361525
19610104,23.12465874
19610105,23.21692613
19610106,23.19347703
19610109,23.33240596
19610110,23.39283689
19610111,23.46278147
19610112,23.53293519
19610113,23.63389148
19610116,23.62656498
19610117,23.54363573
19610118,23.69878829
19610119,23.73883924
19610120,23.82643556
19610123,23.95009476
19610124,24.00733549
19610125,24.02630128
19610126,24.05489258
19610127,24.28076802
19610130,24.56703828
19610131,24.49309149
19610201,24.57097952
19610202,24.74002786
19610203,24.70242302
19610206,24.55618468
19610207,24.55078232
19610208,24.78597881
19610209,24.73343253
19610210,24.54001709
19610213,24.4094642
19610214,24.5505509
19610215,24.73664408
19610216,24.88951654
19610217,24.82928391
19610220,24.93803617
19610221,24.96496925
19610223,25.07181932
19610224,25.16408362
19610227,25.35986019
19610228,25.41007271
19610301,25.40981861
19610302,25.57726931
19610303,25.61537945
19610306,25.65866944
19610307,25.4762363
19610308,25.4938149
19610309,25.51395501
19610310,25.53411104
19610313,25.60024439
19610314,25.50014743
19610315,25.59679299
19610316,25.85250495
19610317,26.00477621
19610320,26.1163367
19610321,26.07951266
19610322,26.0557803
19610323,25.97474683
19610324,25.94331738
19610327,25.92749196
19610328,25.94538193
19610329,26.14749645
19610330,26.20998897
19610403,26.41678578
19610404,26.42444665
19610405,26.34490907
19610406,26.41841136
19610407,26.55552292
19610410,26.7756682
19610411,26.78878828
19610412,26.66797085
19610413,26.67303776
19610414,26.73411902
19610417,26.86217545
19610418,26.66581294
19610419,26.53221722
19610420,26.52929868
19610421,26.52638046
19610424,25.94253482
19610425,26.32363066
19610426,26.4391914
19610427,26.40984389
19610428,26.33299125
19610501,26.27979861
19610502,26.48162746
19610503,26.69559901
19610504,26.80184749
19610505,26.84419441
19610508,26.83023543
19610509,26.86189511
19610510,26.85598549
19610511,26.86619077
19610512,26.90057949
19610515,27.05068472
19610516,27.17187179
19610517,27.26371272
19610518,27.09413243
19610519,27.22093297
19610522,27.04617458
19610523,27.00235977
19610524,26.86410769
19610525,26.7856645
19610526,26.96994987
19610531,27.0044714
19610601,27.00150091
19610602,27.05793405
19610605,27.19836473
19610606,27.13009683
19610607,27.01859213
19610608,27.03993682
19610609,27.04507441
19610612,26.85819294
19610613,26.71557594
19610614,26.77675461
19610615,26.6613468
19610616,26.45312168
19610619,26.20948843
19610620,26.43200698
19610621,26.44495867
19610622,26.33891438
19610623,26.43083719
19610626,26.15040601
19610627,26.15014451
19610628,26.20741332
19610629,26.1783231
19610630,26.22518229
19610703,26.44783409
19610705,26.61419097
19610706,26.6937674
19610707,26.6774842
19610710,26.66121094
19610711,26.63161699
19610712,26.47422414
19610713,26.29658209
19610714,26.46198759
19610717,26.25796567
19610718,26.10278109
19610719,26.20432091
19610720,26.21716103
19610721,26.27195489
19610724,26.2585562
19610725,26.41059324
19610726,26.64274235
19610727,26.93821036
19610728,26.98104212
19610731,27.00775335
19610801,27.24434127
19610802,27.09613205
19610803,27.24136732
19610804,27.40917414
19610807,27.44096879
19610808,27.49749718
19610809,27.49914703
19610810,27.59704399
19610811,27.65389391
19610814,27.5089875
19610815,27.45562007
19610816,27.54787095
19610817,27.69277275
19610818,27.7692048
19610821,27.81530168
19610822,27.81975213
19610823,27.65172083
19610824,27.50129547
19610825,27.53869723
19610828,27.55136503
19610829,27.53097702
19610830,27.65101208
19610831,27.74391948
19610901,27.80440122
19610905,27.71209061
19610906,27.89720738
19610907,27.8380653
19610908,27.6509935
19610911,27.42370233
19610912,27.69190614
19610913,27.69965987
19610914,27.4941284
19610915,27.52382206
19610918,27.34711912
19610919,27.13052994
19610920,27.25750082
19610921,27.27058442
19610922,27.15822961
19610925,26.77475541
19610926,26.78225234
19610927,27.05757389
19610928,27.11385365
19610929,27.19194154
19611002,27.20227448
19611003,27.18268884
19611004,27.36426921
19611005,27.59905464
19611006,27.67578001
19611009,27.68076165
19611010,27.75494609
19611011,27.75439099
19611012,27.7538359
19611013,27.71720084
19611016,27.64735349
19611017,27.67721263
19611018,27.80950971
19611019,27.87013444
19611020,27.87793808
19611023,27.71011289
19611024,27.67076453
19611025,27.80579786
19611026,27.8664145
19611027,27.82963084
19611030,27.85968684
19611031,27.94549467
19611101,28.00641585
19611102,28.14868844
19611103,28.31138786
19611106,28.53731274
19611108,28.87348228
19611109,28.87001746
19611110,28.99935514
19611113,29.09737296
19611114,29.25682657
19611115,29.25039006
19611116,29.24688002
19611117,29.25506914
19611120,29.30421766
19611121,29.33000537
19611122,29.31182077
19611124,29.38744527
19611127,29.38391877
19611128,29.38626949
19611129,29.37098863
19611130,29.23235756
19611201,29.41038262
19611204,29.47773239
19611205,29.44501211
19611206,29.48299618
19611207,29.37361426
19611208,29.51137651
19611211,29.62322463
19611212,29.71476039
19611213,29.6698911
19611214,29.45893818
19611215,29.4527518
19611218,29.34348209
19611219,29.15539037
19611220,29.10261912
19611221,29.00628945
19611222,29.02050253
19611226,29.04052667
19611227,29.27256048
19611228,29.27812227
19611229,29.2339123
19620102,29.00325674
19620103,29.07605491
19620104,28.83792202
19620105,28.45466604
19620108,28.24438606
19620109,28.25314182
19620110,28.18844212
19620111,28.36349235
19620112,28.46021185
19620115,28.39503797
19620116,28.24766772
19620117,27.96547352
19620118,27.98253246
19620119,28.14231272
19620122,28.13977991
19620123,27.94871081
19620124,28.00768259
19620125,27.97435345
19620126,27.896305
19620129,27.80731579
19620130,27.90213873
19620131,28.16748807
19620201,28.32550768
19620202,28.5467299
19620205,28.5955448
19620206,28.66160051
19620207,28.86538449
19620208,28.92051738
19620209,28.89477812
19620212,28.88639863
19620213,28.89535341
19620214,28.88408423
19620215,29.00857463
19620216,28.94504585
19620219,28.8787617
19620220,28.97723827
19620221,28.8384373
19620223,28.78104881
19620226,28.64030948
19620227,28.68355635
19620228,28.73260523
19620301,28.8271355
19620302,28.80955095
19620305,28.7487628
19620306,28.65647927
19620307,28.62467058
19620308,28.83620689
19620309,28.92242715
19620312,28.91924568
19620313,29.0028223
19620314,29.12144385
19620315,29.17357123
19620316,29.152858
19620319,29.10009132
19620320,29.02705009
19620321,28.96870572
19620322,28.93075672
19620323,28.95650509
19620326,28.73904174
19620327,28.66403284
19620328,28.80706636
19620329,28.78373264
19620330,28.59635054
19620402,28.51084745
19620403,28.27734361
19620404,28.12775646
19620405,28.30242983
19620406,28.28007091
19620409,28.05976916
19620410,28.152647
19620411,28.09943849
19620412,27.80186544
19620413,27.84106607
19620416,27.73833254
19620417,27.88284925
19620418,28.03648375
19620419,28.17414288
19620423,28.14061565
19620424,28.10994238
19620425,27.79258113
19620426,27.52882954
19620427,27.23179347
19620430,26.77457165
19620501,26.99439089
19620502,27.12423391
19620503,27.34963629
19620504,27.2213665
19620507,27.13997461
19620508,26.81728031
19620509,26.46624211
19620510,26.17802474
19620511,25.79608736
19620514,25.99497519
19620515,26.4553462
19620516,26.43973755
19620517,26.27607557
19620518,26.24743465
19620521,26.14795687
19620522,25.62525921
19620523,25.11557281
19620524,24.89731848
19620525,24.42949787
19620528,22.72212026
19620529,23.84936465
19620531,24.51500041
19620601,24.43630726
19620604,23.55635584
19620605,23.67154642
19620606,24.00981282
19620607,24.01437468
19620608,24.02614172
19620611,23.76641913
19620612,23.15300785
19620613,22.7892741
19620614,22.31275038
19620615,22.98190976
19620618,22.88745411
19620619,22.8300066
19620620,22.51244121
19620621,22.01018865
19620622,21.63799636
19620625,21.56637459
19620626,21.48851998
19620627,21.60649195
19620628,22.34089661
19620629,22.47918676
19620702,22.94742822
19620703,23.21201207
19620705,23.35430171
19620706,23.10511131
19620709,23.26291922
19620710,23.55672989
19620711,23.79064821
19620712,23.91983143
19620713,23.85118152
19620716,23.85666729
19620717,23.43750565
19620718,23.19914621
19620719,23.29263877
19620720,23.43775191
19620723,23.42673617
19620724,23.23299706
19620725,23.27551345
19620726,23.38327907
19620727,23.55701684
19620730,23.79800512
19620731,23.95102629
19620801,23.7761838
19620802,23.86177806
19620803,23.91427397
19620806,23.76600547
19620807,23.62340944
19620808,23.70372903
19620809,23.67765493
19620810,23.71790694
19620813,23.77008634
19620814,24.0077872
19620815,24.18064327
19620816,24.19273359
19620817,24.34272854
19620820,24.49121919
19620821,24.40549992
19620822,24.69348482
19620823,24.66632198
19620824,24.6367224
19620827,24.62686771
19620828,24.35597216
19620829,24.31456701
19620830,24.31456701
19620831,24.51394646
19620904,24.27885771
19620905,24.1091485
19620906,24.20100435
19620907,24.20608657
19620910,24.2256935
19620911,24.28892256
19620912,24.3960367
19620913,24.33773018
19620914,24.41342052
19620917,24.47958089
19620918,24.46513793
19620919,24.42134534
19620920,24.26040867
19620921,23.91372743
19620924,23.47395398
19620925,23.60329547
19620926,23.27308537
19620927,23.12437035
19620928,23.28184731
19621001,22.98640067
19621002,23.22798774
19621003,23.263062
19621004,23.45172544
19621005,23.59736065
19621008,23.6023161
19621009,23.6757193
19621010,23.67595606
19621011,23.60753254
19621012,23.56763581
19621015,23.67863938
19621016,23.60547238
19621017,23.49948381
19621018,23.28117361
19621019,22.96943869
19621022,22.7032229
19621023,22.09727388
19621024,22.72505743
19621025,22.55257424
19621026,22.4873973
19621029,22.98234492
19621030,23.32730992
19621031,23.32754319
19621101,23.56548413
19621102,23.81999136
19621105,24.06771927
19621107,24.2361933
19621108,24.09562338
19621109,24.33417005
19621112,24.67241502
19621113,24.62800467
19621114,24.92600353
19621115,24.86119592
19621116,24.93826563
19621119,24.8235496
19621120,25.0717851
19621121,25.2472876
19621123,25.54520559
19621126,25.47623353
19621127,25.65966242
19621128,25.85210988
19621129,25.96844438
19621130,25.91391065
19621203,25.81336467
19621204,26.09524661
19621205,26.20536855
19621206,26.22947749
19621207,26.28508399
19621210,25.9465321
19621211,25.9600243
19621212,26.08255562
19621213,25.99178832
19621214,26.04689091
19621217,25.95103835
19621218,25.8295875
19621219,26.02899191
19621220,26.11280526
19621221,26.05587935
19621224,26.04337253
19621226,26.2053623
19621227,26.16657837
19621228,26.18280165
19621231,26.24616403
19630102,26.10732182
19630103,26.54357517
19630104,26.72699127
19630107,26.74596743
19630108,26.9896232
19630109,26.94940866
19630110,27.00357697
19630111,27.07405631
19630114,27.23135657
19630115,27.20712067
19630116,27.02238432
19630117,27.20370452
19630118,27.21213766
19630121,27.25322799
19630122,27.32708424
19630123,27.3902098
19630124,27.43704706
19630125,27.50865776
19630128,27.62171834
19630129,27.63028107
19630130,27.47859083
19630131,27.60251927
19630201,27.65551611
19630204,27.60352374
19630205,27.5875137
19630206,27.72324426
19630207,27.64617365
19630208,27.66054966
19630211,27.52556617
19630212,27.53987947
19630213,27.67262169
19630214,27.75896027
19630215,27.80115389
19630218,27.84619176
19630219,27.73257929
19630220,27.59447105
19630221,27.6281363
19630225,27.46568286
19630226,27.49369786
19630227,27.31828807
19630228,27.01013778
19630301,26.92127442
19630304,27.16921936
19630305,27.16405721
19630306,27.21322415
19630307,27.37405431
19630308,27.41265172
19630311,27.47323368
19630312,27.5421915
19630313,27.63060193
19630314,27.50930359
19630315,27.6196159
19630318,27.50112775
19630319,27.44090028
19630320,27.63874917
19630321,27.60585906
19630322,27.73036148
19630325,27.74173093
19630326,27.81691102
19630327,27.93123853
19630328,27.89800035
19630329,27.90106913
19630401,28.00486111
19630402,27.99982023
19630403,28.20197894
19630404,28.38021544
19630405,28.54255027
19630408,28.6401658
19630409,28.62069048
19630410,28.54971117
19630411,28.74156523
19630415,28.85423217
19630416,28.88077806
19630417,28.81781796
19630418,28.84433036
19630419,28.98336003
19630422,29.00132971
19630423,29.10921466
19630424,29.18839172
19630425,29.20940736
19630426,29.19538685
19630429,29.17553399
19630430,29.24030367
19630501,29.31662086
19630502,29.39313724
19630503,29.34346284
19630506,29.15889246
19630507,29.15043638
19630508,29.38101633
19630509,29.51058662
19630510,29.6053156
19630513,29.61745378
19630514,29.53778283
19630515,29.61487644
19630516,29.55001986
19630517,29.57691038
19630520,29.4618562
19630521,29.53285927
19630522,29.54792103
19630523,29.52753296
19630524,29.49830071
19630527,29.46909739
19630528,29.52538336
19630529,29.65559031
19630531,29.82195817
19630603,29.80138102
19630604,29.80167903
19630605,29.73045302
19630606,29.73669641
19630607,29.68346773
19630610,29.52050549
19630611,29.55327325
19630612,29.70133515
19630613,29.62737882
19630614,29.651377
19630617,29.53899828
19630618,29.58064827
19630619,29.60460859
19630620,29.57826049
19630621,29.67320671
19630624,29.64976488
19630625,29.58186691
19630626,29.31296774
19630627,29.17255863
19630628,29.29245784
19630701,29.09971347
19630702,29.33309317
19630703,29.52141163
19630705,29.64303985
19630708,29.45984586
19630709,29.59595035
19630710,29.54622915
19630711,29.50250073
19630712,29.47063803
19630715,29.29145655
19630716,29.27446751
19630717,29.1813747
19630718,29.02729704
19630719,28.96401754
19630722,28.7647451
19630723,28.77107334
19630724,28.90687281
19630725,28.89877888
19630726,29.00339246
19630729,29.0387766
19630730,29.28618698
19630731,29.25162928
19630801,29.23144565
19630802,29.3194323
19630805,29.4897782
19630806,29.66996075
19630807,29.61685152
19630808,29.66157296
19630809,29.84280518
19630812,29.91771062
19630813,30.00177938
19630814,30.09508492
19630815,30.22780424
19630816,30.27647101
19630819,30.26466318
19630820,30.25285996
19630821,30.22290963
19630822,30.3441035
19630823,30.4506113
19630826,30.50877197
19630827,30.37788934
19630828,30.61514066
19630829,30.67361557
19630830,30.81195358
19630903,30.88713475
19630904,30.88837023
19630905,31.03786994
19630906,30.958413
19630909,30.85129689
19630910,31.01604281
19630911,31.09482356
19630912,31.0711915
19630913,31.0817557
19630916,31.03637634
19630917,31.05003234
19630918,30.92086421
19630919,31.08598162
19630920,31.10276805
19630923,30.9516086
19630924,31.06427246
19630925,30.88844867
19630926,30.64257662
19630927,30.59170995
19630930,30.41244253
19631001,30.61407702
19631002,30.64867093
19631003,30.85800135
19631004,30.86201289
19631007,30.79504232
19631008,30.75593262
19631009,30.5723197
19631010,30.60075196
19631011,30.64451103
19631014,30.66381707
19631015,30.71993186
19631016,30.99733284
19631017,31.04475876
19631018,31.07673487
19631021,31.09009786
19631022,30.92625305
19631023,30.93955133
19631024,31.05186191
19631025,31.31983947
19631028,31.4523224
19631029,31.44383027
19631030,31.19951171
19631031,31.26908662
19631101,31.21749263
19631104,31.08794003
19631106,30.85322608
19631107,30.95966971
19631108,31.13149588
19631111,31.1984286
19631112,31.08767417
19631113,31.10788116
19631114,30.98500503
19631115,30.75726525
19631118,30.53427507
19631119,30.56938949
19631120,30.80630226
19631121,30.42584442
19631122,29.54805881
19631126,30.71668454
19631127,30.67214535
19631129,31.08775292
19631202,31.25687029
19631203,31.24561782
19631204,31.32810625
19631205,31.51106239
19631206,31.41463854
19631209,31.38448049
19631210,31.407705
19631211,31.36813129
19631212,31.36311239
19631213,31.41768421
19631216,31.50062689
19631217,31.64363974
19631218,31.5911113
19631219,31.49128339
19631220,31.4327096
19631223,31.24851392
19631224,31.3247603
19631226,31.47637213
19631227,31.53114102
19631230,31.56708652
19631231,31.7482816
19640102,31.94289857
19640103,32.00135407
19640106,32.07911736
19640107,32.09611929
19640108,32.20941859
19640109,32.31023407
19640110,32.30151031
19640113,32.273408
19640114,32.32601365
19640115,32.40779847
19640116,32.37960368
19640117,32.37733711
19640120,32.31355376
19640121,32.40176976
19640122,32.56151048
19640123,32.59504884
19640124,32.61232421
19640127,32.58069026
19640128,32.58166768
19640129,32.39692962
19640130,32.4141
19640131,32.54148741
19640203,32.54604322
19640204,32.50828981
19640205,32.48683434
19640206,32.5693509
19640207,32.6944172
19640210,32.65649168
19640211,32.76883001
19640212,32.87172414
19640213,32.90262356
19640214,32.89406888
19640217,32.90854227
19640218,32.91644032
19640219,32.9572567
19640220,32.99153225
19640224,33.0291426
19640225,33.04697833
19640226,33.14413645
19640227,33.05928746
19640228,33.13334026
19640302,33.21120361
19640303,33.30253442
19640304,33.24092473
19640305,33.24591087
19640306,33.35728468
19640309,33.365624
19640310,33.46405259
19640311,33.60292841
19640312,33.66845412
19640313,33.70380599
19640316,33.71897271
19640317,33.7880966
19640318,33.82695291
19640319,33.8015827
19640320,33.66468629
19640323,33.67310246
19640324,33.61754184
19640325,33.70326657
19640326,33.79595055
19640330,33.76722399
19640331,33.70813135
19640401,33.82712106
19640402,34.02433317
19640403,34.10360987
19640406,34.13191586
19640407,34.0203045
19640408,34.02812917
19640409,34.03255283
19640410,34.10163891
19640413,34.07879081
19640414,34.14797076
19640415,34.18997276
19640416,34.22176944
19640417,34.35626099
19640420,34.33667792
19640421,34.33770802
19640422,34.32500307
19640423,34.27454531
19640424,34.01508701
19640427,33.8358275
19640428,34.05677545
19640429,33.92497573
19640430,33.84457354
19640501,34.11296101
19640504,34.27090402
19640505,34.43300539
19640506,34.5270075
19640507,34.56947572
19640508,34.51174469
19640511,34.50587769
19640512,34.62078227
19640513,34.53873101
19640514,34.50522844
19640515,34.56147197
19640518,34.4519121
19640519,34.30480244
19640520,34.45334223
19640521,34.4819385
19640522,34.50366213
19640525,34.46674321
19640526,34.41263042
19640527,34.36548512
19640528,34.42493741
19640601,34.30926962
19640602,34.13566471
19640603,34.05169098
19640604,33.7057258
19640605,33.85200865
19640608,33.70102869
19640609,33.89447259
19640610,34.02462737
19640611,34.1314647
19640612,34.05774073
19640615,34.21576865
19640616,34.39505928
19640617,34.57528939
19640618,34.58012993
19640619,34.61955128
19640622,34.71094689
19640623,34.58390483
19640624,34.70979024
19640625,34.78406919
19640626,34.87937754
19640629,34.94704353
19640630,34.96242023
19640701,35.18373235
19640702,35.32552279
19640706,35.47494976
19640707,35.53277392
19640708,35.54449974
19640709,35.59532837
19640710,35.66758689
19640713,35.64725637
19640714,35.54851347
19640715,35.68466427
19640716,35.79992574
19640717,35.9620994
19640720,35.85529197
19640721,35.7918281
19640722,35.8036394
19640723,35.79755278
19640724,35.7914672
19640727,35.62432105
19640728,35.54345384
19640729,35.59428098
19640730,35.6451808
19640731,35.6747663
19640803,35.59378458
19640804,35.19620201
19640805,35.25709144
19640806,34.95493816
19640807,35.15522996
19640810,35.16683118
19640811,35.16788619
19640812,35.34829745
19640813,35.45186796
19640814,35.42102483
19640817,35.42208746
19640818,35.44794559
19640819,35.42065067
19640820,35.26940449
19640821,35.33042056
19640824,35.26435267
19640825,35.09261528
19640826,35.03401061
19640827,35.20672828
19640828,35.32396669
19640831,35.25437847
19640901,35.42113168
19640902,35.49657869
19640903,35.58993469
19640904,35.66930025
19640908,35.71674042
19640909,35.7892454
19640910,35.8225294
19640911,35.94540067
19640914,35.86380462
19640915,35.78239378
19640916,35.88365795
19640917,36.10003641
19640918,35.98198929
19640921,36.13059491
19640922,36.14974412
19640923,36.15805856
19640924,36.19891717
19640925,36.27602086
19640928,36.30612996
19640929,36.30721914
19640930,36.30104692
19641001,36.25494459
19641002,36.3466696
19641005,36.50041601
19641006,36.51246115
19641007,36.50990527
19641008,36.60227534
19641009,36.67657795
19641012,36.70335186
19641013,36.61636491
19641014,36.55887722
19641015,36.30771773
19641016,36.56659176
19641019,36.61888199
19641020,36.71518965
19641021,36.69793351
19641022,36.64398754
19641023,36.72203924
19641026,36.66438564
19641027,36.65448625
19641028,36.53096063
19641029,36.55397514
19641030,36.62452431
19641102,36.78750344
19641104,36.77830657
19641105,36.78382331
19641106,36.85923015
19641109,36.84632942
19641110,36.70078642
19641111,36.80171358
19641112,36.87347692
19641113,36.91588142
19641116,37.0801571
19641117,37.25257983
19641118,37.3475739
19641119,37.34944128
19641120,37.39239314
19641123,37.30826026
19641124,37.21685502
19641125,37.14428215
19641127,37.03470652
19641130,36.71805978
19641201,36.35601971
19641202,36.46290641
19641203,36.61021655
19641204,36.68124037
19641207,36.68270762
19641208,36.55211718
19641209,36.31233529
19641210,36.30289408
19641211,36.38784286
19641214,36.29832876
19641215,36.17636638
19641216,36.32613653
19641217,36.46199628
19641218,36.63847235
19641221,36.66924866
19641222,36.64871388
19641223,36.58054728
19641224,36.58932661
19641228,36.55420085
19641229,36.44600042
19641230,36.65884506
19641231,36.84360564
19650104,36.68296752
19650105,36.86784968
19650106,36.99836186
19650107,37.15153508
19650108,37.21989391
19650111,37.24743663
19650112,37.35694409
19650113,37.46677351
19650114,37.47201886
19650115,37.63090022
19650118,37.74153506
19650119,37.80720533
19650120,37.80115618
19650121,37.76864719
19650122,37.86457955
19650125,37.93046392
19650126,37.97370465
19650127,38.08534734
19650128,38.18970119
19650129,38.24469436
19650201,38.26228692
19650202,38.28754003
19650203,38.34726859
19650204,38.35340416
19650205,38.26365719
19650208,38.14733567
19650209,38.27169599
19650210,37.95633721
19650211,37.58664249
19650212,37.84072819
19650215,37.82786234
19650216,37.70151728
19650217,37.76033165
19650218,37.88343033
19650219,37.96525854
19650223,38.15356622
19650224,38.40003826
19650225,38.43306229
19650226,38.53529424
19650301,38.48751047
19650302,38.56294599
19650303,38.54983459
19650304,38.44420805
19650305,38.37731512
19650308,38.39880642
19650309,38.34351214
19650310,38.31130359
19650311,38.46301635
19650312,38.58455948
19650315,38.61388375
19650316,38.5775867
19650317,38.52589273
19650318,38.43188955
19650319,38.43419547
19650322,38.43650152
19650323,38.45802596
19650324,38.53340369
19650325,38.42782216
19650326,38.16497586
19650329,38.07948631
19650330,38.15793006
19650331,38.16785112
19650401,38.23464486
19650402,38.33596667
19650405,38.34555066
19650406,38.33596427
19650407,38.36471624
19650408,38.56996747
19650409,38.79174479
19650412,38.96824723
19650413,39.02085436
19650414,39.09694503
19650415,39.0793514
19650419,39.22589897
19650420,39.22001508
19650421,39.13569205
19650422,39.31767302
19650423,39.37468365
19650426,39.38058985
19650427,39.45344394
19650428,39.43963523
19650429,39.41794343
19650430,39.47509945
19650503,39.51299555
19650504,39.62600272
19650505,39.72744528
19650506,39.82914754
19650507,39.8076398
19650510,39.76623986
19650511,39.73681284
19650512,39.89019694
19650513,40.024228
19650514,39.96659311
19650517,39.75716816
19650518,39.73569929
19650519,39.8215284
19650520,39.61684575
19650521,39.44094695
19650524,39.1553945
19650525,39.37309849
19650526,39.27309082
19650527,39.05159059
19650528,39.29605354
19650601,39.02726854
19650602,38.72910021
19650603,38.64234702
19650604,38.72967873
19650607,38.6003216
19650608,38.19347421
19650609,37.80237303
19650610,37.64587121
19650611,37.81000721
19650614,37.30184071
19650615,37.48312766
19650616,37.82272479
19650617,38.0519305
19650618,37.89059032
19650621,37.75266857
19650622,37.8266638
19650623,37.59062542
19650624,37.08916648
19650625,36.85773008
19650628,36.17070199
19650629,36.46223785
19650630,37.27024104
19650701,37.44727468
19650702,37.7562147
19650706,37.69391694
19650707,37.57141171
19650708,37.87761872
19650709,38.03481084
19650712,38.04051606
19650713,37.99676947
19650714,38.11265961
19650715,38.08026385
19650716,38.07074379
19650719,38.04219073
19650720,37.57617389
19650721,37.37514136
19650722,37.29478481
19650723,37.38988651
19650726,37.38427803
19650727,37.32259397
19650728,37.38790851
19650729,37.66270963
19650730,37.92069919
19650802,38.0022287
19650803,38.05353171
19650804,38.21525922
19650805,38.22863456
19650806,38.36816907
19650809,38.32020886
19650810,38.34128498
19650811,38.47356241
19650812,38.59090678
19650813,38.76263631
19650816,38.81108961
19650817,38.87900901
19650818,38.89261667
19650819,38.80510828
19650820,38.77988496
19650823,38.73528809
19650824,38.8108219
19650825,38.87097868
19650826,39.02063194
19650827,39.0733098
19650830,39.09480012
19650831,39.08111694
19650901,39.10651966
19650902,39.32356085
19650903,39.51034776
19650907,39.64270743
19650908,39.75965341
